Geography,Labour force st,Total - Age groups,  15 to 24 years,    15 to 19 years,    20 to 24 years,  25 to 64 years,    25 to 44 years,    45 to 64 years,  65 years and over
2451008,    Unemployed,55.0,0.0,0.0,0.0,40.0,10.0,30.0,0.0
2451008,  Not in the labour force,785.0,85.0,70.0,15.0,325.0,85.0,240.0,370.0
2451008,Participation rate,58.8,56.4,40.0,83.3,74.9,84.3,68.2,8.6
2451008,Employment rate,55.9,51.3,35.0,66.7,71.8,83.3,64.2,7.4
2451008,Unemployment rate,4.9,0.0,0.0,0.0,4.1,2.2,5.8,0.0
2451015,Total - Labour force status,6220.0,685.0,360.0,320.0,3935.0,1365.0,2570.0,1605.0
2451015,  In the labour force,3345.0,450.0,195.0,260.0,2770.0,1090.0,1680.0,125.0
2451015,    Employed,3085.0,445.0,190.0,250.0,2530.0,970.0,1565.0,110.0
2451015,    Unemployed,265.0,10.0,0.0,0.0,235.0,120.0,115.0,15.0
2451015,  Not in the labour force,2870.0,235.0,170.0,65.0,1165.0,270.0,890.0,1480.0
2451015,Participation rate,53.8,65.7,54.2,81.2,70.4,79.9,65.4,7.8
2451015,Employment rate,49.6,65.0,52.8,78.1,64.3,71.1,60.9,6.9
2451015,Unemployment rate,7.9,2.2,0.0,0.0,8.5,11.0,6.8,12.0
2451020,Total - Labour force status,2310.0,345.0,170.0,175.0,1540.0,625.0,915.0,425.0
2451020,  In the labour force,1520.0,235.0,85.0,150.0,1215.0,545.0,670.0,75.0
2451020,    Employed,1335.0,180.0,55.0,125.0,1100.0,500.0,600.0,60.0
2451020,    Unemployed,180.0,55.0,20.0,30.0,120.0,45.0,70.0,15.0
2451020,  Not in the labour force,790.0,115.0,90.0,30.0,330.0,80.0,250.0,345.0
2451020,Participation rate,65.8,68.1,50.0,85.7,78.9,87.2,73.2,17.6
2451020,Employment rate,57.8,52.2,32.4,71.4,71.4,80.0,65.6,14.1
2451020,Unemployment rate,11.8,23.4,23.5,20.0,9.9,8.3,10.4,20.0
2451025,Total - Labour force status,1025.0,140.0,50.0,90.0,645.0,250.0,385.0,245.0
2451025,  In the labour force,605.0,90.0,15.0,75.0,495.0,235.0,260.0,15.0
2451025,    Employed,545.0,85.0,15.0,70.0,440.0,210.0,235.0,15.0
2451025,    Unemployed,65.0,0.0,0.0,0.0,60.0,25.0,30.0,0.0
2451025,  Not in the labour force,420.0,50.0,35.0,15.0,145.0,20.0,125.0,225.0
2451025,Participation rate,59.0,64.3,30.0,83.3,76.7,94.0,67.5,6.1
2451025,Employment rate,53.2,60.7,30.0,77.8,68.2,84.0,61.0,6.1
2451025,Unemployment rate,10.7,0.0,0.0,0.0,12.1,10.6,11.5,0.0
2451030,Total - Labour force status,265.0,70.0,40.0,25.0,160.0,45.0,110.0,35.0
2451030,  In the labour force,145.0,20.0,0.0,20.0,125.0,30.0,85.0,0.0
2451030,    Employed,150.0,25.0,0.0,25.0,120.0,30.0,90.0,0.0
2451030,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2451030,  Not in the labour force,115.0,50.0,40.0,0.0,35.0,0.0,20.0,30.0
2451030,Participation rate,54.7,28.6,0.0,80.0,78.1,66.7,77.3,0.0
2451030,Employment rate,56.6,35.7,0.0,100.0,75.0,66.7,81.8,0.0
2451030,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2451035,Total - Labour force status,800.0,105.0,40.0,60.0,470.0,205.0,270.0,225.0
2451035,  In the labour force,540.0,65.0,30.0,35.0,420.0,195.0,230.0,60.0
2451035,    Employed,510.0,65.0,25.0,35.0,385.0,175.0,215.0,60.0
2451035,    Unemployed,35.0,0.0,0.0,0.0,35.0,0.0,10.0,0.0
2451035,  Not in the labour force,260.0,40.0,0.0,20.0,55.0,0.0,45.0,165.0
2451035,Participation rate,67.5,61.9,75.0,58.3,89.4,95.1,85.2,26.7
2451035,Employment rate,63.8,61.9,62.5,58.3,81.9,85.4,79.6,26.7
2451035,Unemployment rate,6.5,0.0,0.0,0.0,8.3,0.0,4.3,0.0
2451040,Total - Labour force status,1200.0,135.0,65.0,70.0,800.0,255.0,545.0,260.0
2451040,  In the labour force,595.0,95.0,25.0,70.0,480.0,200.0,285.0,20.0
2451040,    Employed,510.0,75.0,25.0,50.0,410.0,155.0,255.0,20.0
2451040,    Unemployed,95.0,0.0,0.0,0.0,75.0,45.0,20.0,0.0
2451040,  Not in the labour force,595.0,45.0,40.0,0.0,315.0,55.0,265.0,235.0
2451040,Participation rate,49.6,70.4,38.5,100.0,60.0,78.4,52.3,7.7
2451040,Employment rate,42.5,55.6,38.5,71.4,51.2,60.8,46.8,7.7
2451040,Unemployment rate,16.0,0.0,0.0,0.0,15.6,22.5,7.0,0.0
2451045,Total - Labour force status,930.0,105.0,70.0,35.0,545.0,130.0,415.0,285.0
2451045,  In the labour force,515.0,70.0,35.0,35.0,425.0,110.0,315.0,25.0
2451045,    Employed,465.0,45.0,0.0,25.0,400.0,105.0,295.0,25.0
2451045,    Unemployed,50.0,0.0,0.0,0.0,25.0,0.0,20.0,0.0
2451045,  Not in the labour force,415.0,35.0,35.0,0.0,115.0,15.0,100.0,265.0
2451045,Participation rate,55.4,66.7,50.0,100.0,78.0,84.6,75.9,8.8
2451045,Employment rate,50.0,42.9,0.0,71.4,73.4,80.8,71.1,8.8
2451045,Unemployment rate,9.7,0.0,0.0,0.0,5.9,0.0,6.3,0.0
2451050,Total - Labour force status,630.0,55.0,55.0,0.0,450.0,185.0,265.0,125.0
2451050,  In the labour force,315.0,0.0,0.0,0.0,305.0,135.0,165.0,0.0
2451050,    Employed,260.0,0.0,0.0,0.0,245.0,95.0,155.0,0.0
2451050,    Unemployed,60.0,0.0,0.0,0.0,55.0,45.0,15.0,0.0
2451050,  Not in the labour force,315.0,45.0,40.0,0.0,145.0,50.0,100.0,125.0
2451050,Participation rate,50.0,0.0,0.0,0.0,67.8,73.0,62.3,0.0
2451050,Employment rate,41.3,0.0,0.0,0.0,54.4,51.4,58.5,0.0
2451050,Unemployment rate,19.0,0.0,0.0,0.0,18.0,33.3,9.1,0.0
2451055,Total - Labour force status,530.0,45.0,25.0,20.0,345.0,130.0,210.0,135.0
2451055,  In the labour force,255.0,25.0,0.0,25.0,220.0,110.0,105.0,15.0
2451055,    Employed,220.0,0.0,0.0,0.0,195.0,95.0,95.0,0.0
2451055,    Unemployed,45.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
2451055,  Not in the labour force,265.0,20.0,25.0,0.0,125.0,20.0,105.0,120.0
2451055,Participation rate,48.1,55.6,0.0,100.0,63.8,84.6,50.0,11.1
2451055,Employment rate,41.5,0.0,0.0,0.0,56.5,73.1,45.2,0.0
2451055,Unemployment rate,17.6,0.0,0.0,0.0,9.1,0.0,0.0,0.0
2451060,Total - Labour force status,1300.0,160.0,100.0,60.0,905.0,325.0,585.0,230.0
2451060,  In the labour force,815.0,95.0,60.0,35.0,670.0,285.0,380.0,50.0
2451060,    Employed,745.0,85.0,50.0,35.0,620.0,270.0,345.0,40.0
2451060,    Unemployed,75.0,0.0,0.0,0.0,55.0,10.0,40.0,0.0
2451060,  Not in the labour force,480.0,60.0,35.0,20.0,240.0,40.0,195.0,185.0
2451060,Participation rate,62.7,59.4,60.0,58.3,74.0,87.7,65.0,21.7
2451060,Employment rate,57.3,53.1,50.0,58.3,68.5,83.1,59.0,17.4
2451060,Unemployment rate,9.2,0.0,0.0,0.0,8.2,3.5,10.5,0.0
2451065,Total - Labour force status,2755.0,270.0,160.0,105.0,1845.0,580.0,1265.0,645.0
2451065,  In the labour force,1480.0,135.0,50.0,75.0,1305.0,515.0,785.0,45.0
2451065,    Employed,1220.0,105.0,45.0,60.0,1085.0,445.0,640.0,30.0
2451065,    Unemployed,260.0,30.0,0.0,0.0,220.0,75.0,145.0,15.0
2451065,  Not in the labour force,1280.0,135.0,105.0,30.0,540.0,65.0,475.0,605.0
2451065,Participation rate,53.7,50.0,31.2,71.4,70.7,88.8,62.1,7.0
2451065,Employment rate,44.3,38.9,28.1,57.1,58.8,76.7,50.6,4.7
2451065,Unemployment rate,17.6,22.2,0.0,0.0,16.9,14.6,18.5,33.3
2451070,Total - Labour force status,1180.0,80.0,40.0,40.0,785.0,255.0,530.0,320.0
2451070,  In the labour force,595.0,40.0,0.0,30.0,495.0,205.0,295.0,65.0
2451070,    Employed,570.0,35.0,0.0,30.0,470.0,185.0,280.0,60.0
2451070,    Unemployed,30.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0
2451070,  Not in the labour force,585.0,35.0,0.0,15.0,295.0,50.0,240.0,255.0
2451070,Participation rate,50.4,50.0,0.0,75.0,63.1,80.4,55.7,20.3
2451070,Employment rate,48.3,43.8,0.0,75.0,59.9,72.5,52.8,18.8
2451070,Unemployment rate,5.0,0.0,0.0,0.0,4.0,4.9,0.0,0.0
2451075,Total - Labour force status,1450.0,115.0,70.0,45.0,1005.0,330.0,675.0,330.0
2451075,  In the labour force,810.0,75.0,35.0,40.0,725.0,285.0,445.0,0.0
2451075,    Employed,680.0,60.0,25.0,35.0,610.0,245.0,365.0,0.0
2451075,    Unemployed,125.0,0.0,0.0,0.0,115.0,35.0,80.0,0.0
2451075,  Not in the labour force,645.0,45.0,40.0,0.0,285.0,50.0,230.0,320.0
2451075,Participation rate,55.9,65.2,50.0,88.9,72.1,86.4,65.9,0.0
2451075,Employment rate,46.9,52.2,35.7,77.8,60.7,74.2,54.1,0.0
2451075,Unemployment rate,15.4,0.0,0.0,0.0,15.9,12.3,18.0,0.0
2451080,Total - Labour force status,845.0,90.0,60.0,30.0,630.0,225.0,410.0,120.0
2451080,  In the labour force,505.0,60.0,35.0,25.0,425.0,180.0,245.0,10.0
2451080,    Employed,460.0,60.0,30.0,25.0,400.0,165.0,235.0,0.0
2451080,    Unemployed,40.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0
2451080,  Not in the labour force,340.0,30.0,25.0,0.0,205.0,40.0,165.0,110.0
2451080,Participation rate,59.8,66.7,58.3,83.3,67.5,80.0,59.8,8.3
2451080,Employment rate,54.4,66.7,50.0,83.3,63.5,73.3,57.3,0.0
2451080,Unemployment rate,7.9,0.0,0.0,0.0,5.9,8.3,0.0,0.0
2451085,Total - Labour force status,3650.0,470.0,240.0,230.0,2565.0,1155.0,1410.0,610.0
2451085,  In the labour force,2370.0,235.0,65.0,170.0,2075.0,1075.0,1005.0,55.0
2451085,    Employed,2265.0,205.0,60.0,140.0,2015.0,1055.0,960.0,45.0
2451085,    Unemployed,100.0,30.0,0.0,25.0,60.0,20.0,45.0,0.0
2451085,  Not in the labour force,1280.0,240.0,175.0,60.0,490.0,80.0,405.0,555.0
2451085,Participation rate,64.9,50.0,27.1,73.9,80.9,93.1,71.3,9.0
2451085,Employment rate,62.1,43.6,25.0,60.9,78.6,91.3,68.1,7.4
2451085,Unemployment rate,4.2,12.8,0.0,14.7,2.9,1.9,4.5,0.0
2451090,Total - Labour force status,3455.0,455.0,235.0,220.0,2510.0,1110.0,1395.0,490.0
2451090,  In the labour force,2375.0,255.0,80.0,170.0,2100.0,1030.0,1070.0,15.0
2451090,    Employed,2280.0,240.0,75.0,165.0,2030.0,985.0,1045.0,0.0
2451090,    Unemployed,95.0,15.0,0.0,0.0,75.0,45.0,25.0,0.0
2451090,  Not in the labour force,1080.0,200.0,155.0,45.0,405.0,80.0,325.0,470.0
2451090,Participation rate,68.7,56.0,34.0,77.3,83.7,92.8,76.7,3.1
2451090,Employment rate,66.0,52.7,31.9,75.0,80.9,88.7,74.9,0.0
2451090,Unemployment rate,4.0,5.9,0.0,0.0,3.6,4.4,2.3,0.0
2452,Total - Labour force status,34435.0,4760.0,2675.0,2085.0,23030.0,9480.0,13550.0,6645.0
2452,  In the labour force,21010.0,2985.0,1230.0,1755.0,17435.0,8235.0,9200.0,585.0
2452,    Employed,19590.0,2635.0,1050.0,1580.0,16440.0,7810.0,8630.0,520.0
2452,    Unemployed,1415.0,350.0,180.0,170.0,1000.0,430.0,570.0,65.0
2452,  Not in the labour force,13430.0,1775.0,1440.0,335.0,5590.0,1245.0,4350.0,6060.0
2452,Participation rate,61.0,62.7,46.0,84.2,75.7,86.9,67.9,8.8
2452,Employment rate,56.9,55.4,39.3,75.8,71.4,82.4,63.7,7.8
2452,Unemployment rate,6.7,11.7,14.6,9.7,5.7,5.2,6.2,11.1
2452007,Total - Labour force status,10585.0,1760.0,995.0,765.0,7485.0,3675.0,3805.0,1340.0
2452007,  In the labour force,7165.0,1145.0,500.0,645.0,5940.0,3295.0,2640.0,85.0
2452007,    Employed,6825.0,1000.0,400.0,600.0,5760.0,3170.0,2590.0,70.0
2452007,    Unemployed,340.0,150.0,100.0,45.0,180.0,130.0,55.0,0.0
2452007,  Not in the labour force,3420.0,620.0,495.0,125.0,1545.0,380.0,1160.0,1255.0
2452007,Participation rate,67.7,65.1,50.3,84.3,79.4,89.7,69.4,6.3
2452007,Employment rate,64.5,56.8,40.2,78.4,77.0,86.3,68.1,5.2
2452007,Unemployment rate,4.7,13.1,20.0,7.0,3.0,3.9,2.1,0.0
2452017,Total - Labour force status,3735.0,505.0,275.0,225.0,2455.0,1065.0,1390.0,770.0
2452017,  In the labour force,2485.0,350.0,155.0,195.0,2045.0,970.0,1075.0,85.0
2452017,    Employed,2270.0,310.0,130.0,185.0,1875.0,900.0,970.0,85.0
2452017,    Unemployed,215.0,45.0,25.0,0.0,170.0,70.0,100.0,0.0
2452017,  Not in the labour force,1250.0,155.0,130.0,30.0,415.0,95.0,320.0,685.0
2452017,Participation rate,66.5,69.3,56.4,86.7,83.3,91.1,77.3,11.0
2452017,Employment rate,60.8,61.4,47.3,82.2,76.4,84.5,69.8,11.0
2452017,Unemployment rate,8.7,12.9,16.1,0.0,8.3,7.2,9.3,0.0
2452035,Total - Labour force status,3335.0,485.0,250.0,230.0,2115.0,840.0,1275.0,740.0
2452035,  In the labour force,1805.0,315.0,110.0,205.0,1405.0,710.0,690.0,85.0
2452035,    Employed,1715.0,290.0,95.0,195.0,1345.0,680.0,665.0,85.0
2452035,    Unemployed,85.0,25.0,0.0,0.0,60.0,30.0,30.0,0.0
2452035,  Not in the labour force,1530.0,165.0,140.0,25.0,710.0,130.0,580.0,650.0
2452035,Participation rate,54.1,64.9,44.0,89.1,66.4,84.5,54.1,11.5
2452035,Employment rate,51.4,59.8,38.0,84.8,63.6,81.0,52.2,11.5
2452035,Unemployment rate,4.7,7.9,0.0,0.0,4.3,4.2,4.3,0.0
2452040,Total - Labour force status,1930.0,295.0,195.0,100.0,1345.0,475.0,875.0,290.0
2452040,  In the labour force,1365.0,180.0,85.0,90.0,1155.0,450.0,705.0,30.0
2452040,    Employed,1210.0,130.0,80.0,45.0,1065.0,385.0,675.0,15.0
2452040,    Unemployed,150.0,50.0,0.0,45.0,95.0,65.0,30.0,0.0
2452040,  Not in the labour force,565.0,110.0,105.0,0.0,195.0,30.0,160.0,265.0
2452040,Participation rate,70.7,61.0,43.6,90.0,85.9,94.7,80.6,10.3
2452040,Employment rate,62.7,44.1,41.0,45.0,79.2,81.1,77.1,5.2
2452040,Unemployment rate,11.0,27.8,0.0,50.0,8.2,14.4,4.3,0.0
2452045,Total - Labour force status,1790.0,185.0,85.0,110.0,1205.0,460.0,750.0,390.0
2452045,  In the labour force,1085.0,165.0,65.0,100.0,920.0,375.0,540.0,0.0
2452045,    Employed,1030.0,150.0,55.0,90.0,880.0,370.0,510.0,0.0
2452045,    Unemployed,55.0,15.0,0.0,0.0,40.0,0.0,0.0,0.0
2452045,  Not in the labour force,700.0,25.0,15.0,0.0,290.0,80.0,210.0,390.0
2452045,Participation rate,60.6,89.2,76.5,90.9,76.3,81.5,72.0,0.0
2452045,Employment rate,57.5,81.1,64.7,81.8,73.0,80.4,68.0,0.0
2452045,Unemployment rate,5.1,9.1,0.0,0.0,4.3,0.0,0.0,0.0
2452050,Total - Labour force status,435.0,10.0,0.0,0.0,345.0,135.0,215.0,80.0
2452050,  In the labour force,280.0,0.0,0.0,0.0,270.0,110.0,155.0,10.0
2452050,    Employed,270.0,0.0,0.0,0.0,265.0,110.0,150.0,10.0
2452050,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2452050,  Not in the labour force,150.0,0.0,0.0,0.0,75.0,0.0,60.0,70.0
2452050,Participation rate,64.4,0.0,0.0,0.0,78.3,81.5,72.1,12.5
2452050,Employment rate,62.1,0.0,0.0,0.0,76.8,81.5,69.8,12.5
2452050,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2452055,Total - Labour force status,1670.0,180.0,85.0,95.0,995.0,460.0,540.0,500.0
2452055,  In the labour force,785.0,80.0,25.0,55.0,655.0,365.0,290.0,50.0
2452055,    Employed,755.0,80.0,25.0,50.0,630.0,360.0,265.0,45.0
2452055,    Unemployed,40.0,0.0,0.0,0.0,30.0,0.0,20.0,0.0
2452055,  Not in the labour force,885.0,95.0,60.0,35.0,345.0,95.0,250.0,450.0
2452055,Participation rate,47.0,44.4,29.4,57.9,65.8,79.3,53.7,10.0
2452055,Employment rate,45.2,44.4,29.4,52.6,63.3,78.3,49.1,9.0
2452055,Unemployment rate,5.1,0.0,0.0,0.0,4.6,0.0,6.9,0.0
2452062,Total - Labour force status,1610.0,255.0,140.0,120.0,1060.0,405.0,655.0,295.0
2452062,  In the labour force,1100.0,165.0,60.0,105.0,890.0,375.0,515.0,45.0
2452062,    Employed,1060.0,160.0,60.0,100.0,855.0,365.0,490.0,45.0
2452062,    Unemployed,40.0,0.0,0.0,0.0,35.0,0.0,20.0,0.0
2452062,  Not in the labour force,515.0,85.0,75.0,0.0,175.0,30.0,145.0,250.0
2452062,Participation rate,68.3,64.7,42.9,87.5,84.0,92.6,78.6,15.3
2452062,Employment rate,65.8,62.7,42.9,83.3,80.7,90.1,74.8,15.3
2452062,Unemployment rate,3.6,0.0,0.0,0.0,3.9,0.0,3.9,0.0
2452075,Total - Labour force status,195.0,0.0,0.0,0.0,155.0,90.0,65.0,30.0
2452075,  In the labour force,160.0,0.0,0.0,0.0,140.0,80.0,55.0,0.0
2452075,    Employed,135.0,0.0,0.0,0.0,120.0,65.0,50.0,0.0
2452075,    Unemployed,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
2452075,  Not in the labour force,40.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2452075,Participation rate,82.1,0.0,0.0,0.0,90.3,88.9,84.6,0.0
2452075,Employment rate,69.2,0.0,0.0,0.0,77.4,72.2,76.9,0.0
2452075,Unemployment rate,12.5,0.0,0.0,0.0,14.3,0.0,0.0,0.0
2452085,Total - Labour force status,2405.0,335.0,215.0,120.0,1565.0,370.0,1195.0,500.0
2452085,  In the labour force,1235.0,170.0,65.0,105.0,1030.0,315.0,715.0,35.0
2452085,    Employed,1170.0,165.0,65.0,95.0,985.0,300.0,680.0,20.0
2452085,    Unemployed,60.0,0.0,0.0,0.0,45.0,0.0,35.0,0.0
2452085,  Not in the labour force,1165.0,170.0,145.0,20.0,535.0,60.0,475.0,465.0
2452085,Participation rate,51.4,50.7,30.2,87.5,65.8,85.1,59.8,7.0
2452085,Employment rate,48.6,49.3,30.2,79.2,62.9,81.1,56.9,4.0
2452085,Unemployment rate,4.9,0.0,0.0,0.0,4.4,0.0,4.9,0.0
2452090,Total - Labour force status,545.0,55.0,0.0,45.0,370.0,115.0,260.0,115.0
2452090,  In the labour force,310.0,30.0,0.0,0.0,270.0,100.0,175.0,0.0
2452090,    Employed,300.0,30.0,0.0,0.0,260.0,85.0,175.0,0.0
2452090,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2452090,  Not in the labour force,235.0,0.0,0.0,0.0,105.0,0.0,90.0,105.0
2452090,Participation rate,56.9,54.5,0.0,0.0,73.0,87.0,67.3,0.0
2452090,Employment rate,55.0,54.5,0.0,0.0,70.3,73.9,67.3,0.0
2452090,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2452095,Total - Labour force status,1860.0,150.0,115.0,45.0,1075.0,320.0,760.0,630.0
2452095,  In the labour force,870.0,50.0,30.0,25.0,760.0,255.0,510.0,55.0
2452095,    Employed,780.0,45.0,20.0,20.0,680.0,220.0,460.0,55.0
2452095,    Unemployed,95.0,10.0,0.0,0.0,80.0,35.0,50.0,0.0
2452095,  Not in the labour force,985.0,100.0,80.0,15.0,315.0,65.0,250.0,570.0
2452095,Participation rate,46.8,33.3,26.1,55.6,70.7,79.7,67.1,8.7
2452095,Employment rate,41.9,30.0,17.4,44.4,63.3,68.8,60.5,8.7
2452095,Unemployment rate,10.9,20.0,0.0,0.0,10.5,13.7,9.8,0.0
2453,Total - Labour force status,43465.0,5270.0,2740.0,2530.0,28460.0,10770.0,17690.0,9740.0
2453,  In the labour force,24085.0,2975.0,1095.0,1875.0,20375.0,9065.0,11315.0,730.0
2453,    Employed,22690.0,2625.0,925.0,1695.0,19445.0,8630.0,10815.0,625.0
2453,    Unemployed,1390.0,350.0,170.0,180.0,935.0,430.0,500.0,110.0
2453,  Not in the labour force,19380.0,2290.0,1645.0,650.0,8080.0,1710.0,6375.0,9010.0
2453,Participation rate,55.4,56.5,40.0,74.1,71.6,84.2,64.0,7.5
2453,Employment rate,52.2,49.8,33.8,67.0,68.3,80.1,61.1,6.4
2453,Unemployment rate,5.8,11.8,15.5,9.6,4.6,4.7,4.4,15.1
2453005,Total - Labour force status,720.0,90.0,50.0,35.0,465.0,210.0,250.0,170.0
2453005,  In the labour force,440.0,30.0,0.0,15.0,400.0,195.0,205.0,15.0
2453005,    Employed,375.0,30.0,0.0,15.0,335.0,150.0,190.0,15.0
2453005,    Unemployed,65.0,0.0,0.0,0.0,65.0,45.0,15.0,0.0
2453005,  Not in the labour force,280.0,55.0,40.0,0.0,65.0,15.0,50.0,155.0
2453005,Participation rate,61.1,33.3,0.0,42.9,86.0,92.9,82.0,8.8
2453005,Employment rate,52.1,33.3,0.0,42.9,72.0,71.4,76.0,8.8
2453005,Unemployment rate,14.8,0.0,0.0,0.0,16.2,23.1,7.3,0.0
2453010,Total - Labour force status,410.0,45.0,35.0,10.0,225.0,115.0,110.0,145.0
2453010,  In the labour force,200.0,25.0,0.0,10.0,135.0,80.0,55.0,45.0
2453010,    Employed,185.0,20.0,0.0,0.0,135.0,80.0,55.0,0.0
2453010,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2453010,  Not in the labour force,210.0,25.0,25.0,0.0,85.0,30.0,55.0,100.0
2453010,Participation rate,48.8,55.6,0.0,100.0,60.0,69.6,50.0,31.0
2453010,Employment rate,45.1,44.4,0.0,0.0,60.0,69.6,50.0,0.0
2453010,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2453015,Total - Labour force status,450.0,100.0,50.0,50.0,305.0,60.0,245.0,45.0
2453015,  In the labour force,320.0,70.0,15.0,50.0,245.0,50.0,195.0,10.0
2453015,    Employed,305.0,60.0,20.0,45.0,235.0,40.0,195.0,0.0
2453015,    Unemployed,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2453015,  Not in the labour force,130.0,35.0,35.0,0.0,55.0,0.0,50.0,35.0
2453015,Participation rate,71.1,70.0,30.0,100.0,80.3,83.3,79.6,22.2
2453015,Employment rate,67.8,60.0,40.0,90.0,77.0,66.7,79.6,0.0
2453015,Unemployment rate,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2453020,Total - Labour force status,1575.0,205.0,125.0,90.0,1130.0,420.0,710.0,240.0
2453020,  In the labour force,950.0,50.0,30.0,30.0,870.0,350.0,520.0,25.0
2453020,    Employed,885.0,50.0,20.0,30.0,815.0,325.0,495.0,20.0
2453020,    Unemployed,60.0,0.0,0.0,0.0,55.0,0.0,25.0,0.0
2453020,  Not in the labour force,625.0,155.0,95.0,60.0,260.0,70.0,190.0,215.0
2453020,Participation rate,60.3,24.4,24.0,33.3,77.0,83.3,73.2,10.4
2453020,Employment rate,56.2,24.4,16.0,33.3,72.1,77.4,69.7,8.3
2453020,Unemployment rate,6.3,0.0,0.0,0.0,6.3,0.0,4.8,0.0
2453025,Total - Labour force status,2110.0,280.0,150.0,130.0,1525.0,590.0,930.0,305.0
2453025,  In the labour force,1385.0,130.0,45.0,85.0,1210.0,520.0,685.0,45.0
2453025,    Employed,1330.0,120.0,45.0,80.0,1170.0,500.0,665.0,40.0
2453025,    Unemployed,60.0,0.0,0.0,0.0,40.0,20.0,20.0,10.0
2453025,  Not in the labour force,725.0,145.0,105.0,50.0,320.0,75.0,245.0,255.0
2453025,Participation rate,65.6,46.4,30.0,65.4,79.3,88.1,73.7,14.8
2453025,Employment rate,63.0,42.9,30.0,61.5,76.7,84.7,71.5,13.1
2453025,Unemployment rate,4.3,0.0,0.0,0.0,3.3,3.8,2.9,22.2
2453032,Total - Labour force status,1510.0,180.0,110.0,70.0,950.0,335.0,625.0,370.0
2453032,  In the labour force,920.0,105.0,50.0,55.0,775.0,305.0,470.0,35.0
2453032,    Employed,870.0,75.0,20.0,55.0,755.0,295.0,460.0,30.0
2453032,    Unemployed,50.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
2453032,  Not in the labour force,585.0,75.0,55.0,0.0,180.0,30.0,150.0,335.0
2453032,Participation rate,60.9,58.3,45.5,78.6,81.6,91.0,75.2,9.5
2453032,Employment rate,57.6,41.7,18.2,78.6,79.5,88.1,73.6,8.1
2453032,Unemployment rate,5.4,0.0,0.0,0.0,1.9,0.0,0.0,0.0
2453040,Total - Labour force status,1705.0,165.0,85.0,80.0,1255.0,550.0,700.0,290.0
2453040,  In the labour force,1020.0,85.0,25.0,60.0,925.0,495.0,435.0,0.0
2453040,    Employed,970.0,60.0,15.0,50.0,900.0,485.0,415.0,0.0
2453040,    Unemployed,50.0,20.0,0.0,0.0,30.0,0.0,15.0,0.0
2453040,  Not in the labour force,685.0,85.0,60.0,25.0,325.0,55.0,265.0,280.0
2453040,Participation rate,59.8,51.5,29.4,75.0,73.7,90.0,62.1,0.0
2453040,Employment rate,56.9,36.4,17.6,62.5,71.7,88.2,59.3,0.0
2453040,Unemployment rate,4.9,23.5,0.0,0.0,3.2,0.0,3.4,0.0
2453050,Total - Labour force status,1320.0,130.0,55.0,70.0,865.0,340.0,520.0,330.0
2453050,  In the labour force,550.0,30.0,0.0,25.0,500.0,215.0,275.0,25.0
2453050,    Employed,495.0,25.0,0.0,20.0,440.0,205.0,235.0,25.0
2453050,    Unemployed,60.0,0.0,0.0,0.0,50.0,15.0,0.0,0.0
2453050,  Not in the labour force,775.0,100.0,55.0,50.0,360.0,125.0,245.0,310.0
2453050,Participation rate,41.7,23.1,0.0,35.7,57.8,63.2,52.9,7.6
2453050,Employment rate,37.5,19.2,0.0,28.6,50.9,60.3,45.2,7.6
2453050,Unemployment rate,10.9,0.0,0.0,0.0,10.0,7.0,0.0,0.0
2453052,Total - Labour force status,29745.0,3615.0,1825.0,1785.0,19055.0,7090.0,11960.0,7080.0
2453052,  In the labour force,16055.0,2210.0,840.0,1370.0,13420.0,5950.0,7475.0,420.0
2453052,    Employed,15160.0,1950.0,725.0,1225.0,12845.0,5665.0,7180.0,365.0
2453052,    Unemployed,895.0,260.0,115.0,150.0,580.0,280.0,300.0,60.0
2453052,  Not in the labour force,13690.0,1400.0,985.0,420.0,5630.0,1140.0,4485.0,6660.0
2453052,Participation rate,54.0,61.1,46.0,76.8,70.4,83.9,62.5,5.9
2453052,Employment rate,51.0,53.9,39.7,68.6,67.4,79.9,60.0,5.2
2453052,Unemployment rate,5.6,11.8,13.7,10.9,4.3,4.7,4.0,14.3
