Geography,Labour force ac,Total - Age groups,  15 to 24 years,  25 to 54 years,    25 to 34 years,    35 to 44 years,    45 to 54 years,  55 to 64 years,  65 to 74 years,  75 years and over
1212,Unemployment rate,9.5,19.5,7.7,8.8,9.1,5.6,8.7,6.4,0.0
1212001,Total - Labour force activity,5500.0,715.0,2660.0,590.0,900.0,1175.0,1085.0,595.0,440.0
1212001,  In the labour force,3375.0,410.0,2295.0,515.0,760.0,1015.0,570.0,95.0,10.0
1212001,    Employed,3025.0,330.0,2115.0,470.0,705.0,945.0,480.0,90.0,10.0
1212001,    Unemployed,355.0,75.0,180.0,50.0,60.0,75.0,90.0,10.0,0.0
1212001,  Not in the labour force,2120.0,305.0,365.0,75.0,135.0,155.0,520.0,495.0,430.0
1212001,Participation rate,61.4,57.3,86.3,87.3,84.4,86.4,52.5,16.0,2.3
1212001,Employment rate,55.0,46.2,79.5,79.7,78.3,80.4,44.2,15.1,2.3
1212001,Unemployment rate,10.5,18.3,7.8,9.7,7.9,7.4,15.8,10.5,0.0
1212004,Total - Labour force activity,3020.0,485.0,1425.0,370.0,500.0,545.0,510.0,305.0,295.0
1212004,  In the labour force,1770.0,295.0,1190.0,340.0,415.0,430.0,270.0,20.0,0.0
1212004,    Employed,1610.0,235.0,1105.0,300.0,395.0,410.0,250.0,20.0,0.0
1212004,    Unemployed,160.0,60.0,85.0,40.0,20.0,25.0,20.0,0.0,0.0
1212004,  Not in the labour force,1245.0,195.0,235.0,35.0,85.0,115.0,240.0,285.0,295.0
1212004,Participation rate,58.6,60.8,83.5,91.9,83.0,78.9,52.9,6.6,0.0
1212004,Employment rate,53.3,48.5,77.5,81.1,79.0,75.2,49.0,6.6,0.0
1212004,Unemployment rate,9.0,20.3,7.1,11.8,4.8,5.8,7.4,0.0,0.0
1212006,Total - Labour force activity,4935.0,675.0,2530.0,655.0,870.0,1000.0,895.0,490.0,355.0
1212006,  In the labour force,3020.0,390.0,2140.0,555.0,740.0,845.0,400.0,85.0,10.0
1212006,    Employed,2725.0,360.0,1925.0,495.0,645.0,785.0,370.0,65.0,0.0
1212006,    Unemployed,290.0,30.0,210.0,55.0,95.0,60.0,30.0,20.0,0.0
1212006,  Not in the labour force,1915.0,280.0,390.0,100.0,135.0,155.0,495.0,400.0,345.0
1212006,Participation rate,61.2,57.8,84.6,84.7,85.1,84.5,44.7,17.3,2.8
1212006,Employment rate,55.2,53.3,76.1,75.6,74.1,78.5,41.3,13.3,0.0
1212006,Unemployment rate,9.6,7.7,9.8,9.9,12.8,7.1,7.5,23.5,0.0
1212008,Total - Labour force activity,3120.0,515.0,1565.0,450.0,510.0,600.0,515.0,235.0,290.0
1212008,  In the labour force,1825.0,320.0,1260.0,355.0,435.0,465.0,240.0,10.0,0.0
1212008,    Employed,1645.0,235.0,1185.0,330.0,425.0,430.0,220.0,10.0,0.0
1212008,    Unemployed,180.0,85.0,80.0,30.0,10.0,35.0,15.0,0.0,0.0
1212008,  Not in the labour force,1300.0,195.0,305.0,90.0,75.0,135.0,275.0,230.0,290.0
1212008,Participation rate,58.5,62.1,80.5,78.9,85.3,77.5,46.6,4.3,0.0
1212008,Employment rate,52.7,45.6,75.7,73.3,83.3,71.7,42.7,4.3,0.0
1212008,Unemployment rate,9.9,26.6,6.3,8.5,2.3,7.5,6.2,0.0,0.0
1212009,Total - Labour force activity,3900.0,615.0,1930.0,610.0,575.0,750.0,605.0,345.0,410.0
1212009,  In the labour force,2335.0,390.0,1640.0,550.0,510.0,580.0,285.0,20.0,10.0
1212009,    Employed,2100.0,310.0,1500.0,490.0,455.0,550.0,265.0,20.0,0.0
1212009,    Unemployed,235.0,80.0,135.0,60.0,50.0,25.0,15.0,0.0,0.0
1212009,  Not in the labour force,1565.0,225.0,295.0,55.0,65.0,175.0,320.0,320.0,400.0
1212009,Participation rate,59.9,63.4,85.0,90.2,88.7,77.3,47.1,5.8,2.4
1212009,Employment rate,53.8,50.4,77.7,80.3,79.1,73.3,43.8,5.8,0.0
1212009,Unemployment rate,10.1,20.5,8.2,10.9,9.8,4.3,5.3,0.0,0.0
1212011,Total - Labour force activity,7625.0,1025.0,3775.0,845.0,1285.0,1645.0,1385.0,795.0,645.0
1212011,  In the labour force,4645.0,620.0,3080.0,710.0,1070.0,1300.0,785.0,125.0,40.0
1212011,    Employed,4110.0,420.0,2825.0,640.0,960.0,1225.0,715.0,110.0,40.0
1212011,    Unemployed,530.0,195.0,255.0,65.0,110.0,75.0,70.0,10.0,0.0
1212011,  Not in the labour force,2980.0,405.0,695.0,135.0,210.0,350.0,600.0,675.0,600.0
1212011,Participation rate,60.9,60.5,81.6,84.0,83.3,79.0,56.7,15.7,6.2
1212011,Employment rate,53.9,41.0,74.8,75.7,74.7,74.5,51.6,13.8,6.2
1212011,Unemployment rate,11.4,31.5,8.3,9.2,10.3,5.8,8.9,8.0,0.0
1212014,Total - Labour force activity,7745.0,1175.0,3725.0,980.0,1225.0,1520.0,1210.0,780.0,855.0
1212014,  In the labour force,4720.0,855.0,3115.0,865.0,1025.0,1225.0,630.0,95.0,20.0
1212014,    Employed,4355.0,740.0,2915.0,810.0,930.0,1175.0,585.0,95.0,20.0
1212014,    Unemployed,360.0,115.0,200.0,50.0,95.0,50.0,50.0,0.0,0.0
1212014,  Not in the labour force,3030.0,315.0,610.0,115.0,200.0,295.0,580.0,685.0,835.0
1212014,Participation rate,60.9,72.8,83.6,88.3,83.7,80.6,52.1,12.2,2.3
1212014,Employment rate,56.2,63.0,78.3,82.7,75.9,77.3,48.3,12.2,2.3
1212014,Unemployment rate,7.6,13.5,6.4,5.8,9.3,4.1,7.9,0.0,0.0
1212016,Total - Labour force activity,2270.0,315.0,1200.0,330.0,435.0,435.0,310.0,250.0,190.0
1212016,  In the labour force,1410.0,190.0,1000.0,270.0,380.0,350.0,190.0,20.0,0.0
1212016,    Employed,1315.0,165.0,940.0,255.0,340.0,345.0,190.0,20.0,0.0
1212016,    Unemployed,90.0,30.0,60.0,10.0,45.0,10.0,0.0,0.0,0.0
1212016,  Not in the labour force,860.0,120.0,200.0,60.0,50.0,80.0,120.0,230.0,190.0
1212016,Participation rate,62.1,60.3,83.3,81.8,87.4,80.5,61.3,8.0,0.0
1212016,Employment rate,57.9,52.4,78.3,77.3,78.2,79.3,61.3,8.0,0.0
1212016,Unemployment rate,6.4,15.8,6.0,3.7,11.8,2.9,0.0,0.0,0.0
1212019,Total - Labour force activity,290.0,70.0,180.0,75.0,55.0,50.0,25.0,10.0,0.0
1212019,  In the labour force,160.0,25.0,125.0,50.0,40.0,40.0,0.0,10.0,10.0
1212019,    Employed,150.0,20.0,120.0,50.0,35.0,40.0,0.0,0.0,0.0
1212019,    Unemployed,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1212019,  Not in the labour force,135.0,45.0,55.0,25.0,15.0,10.0,20.0,10.0,10.0
1212019,Participation rate,55.2,35.7,69.4,66.7,72.7,80.0,0.0,100.0,0.0
1212019,Employment rate,51.7,28.6,66.7,66.7,63.6,80.0,0.0,0.0,0.0
1212019,Unemployment rate,6.2,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,Total - Labour force activity,7790.0,990.0,3385.0,710.0,1190.0,1490.0,1560.0,1040.0,805.0
1213,  In the labour force,4270.0,525.0,2790.0,575.0,980.0,1235.0,810.0,130.0,10.0
1213,    Employed,3620.0,425.0,2405.0,490.0,835.0,1080.0,660.0,115.0,15.0
1213,    Unemployed,650.0,100.0,380.0,85.0,145.0,150.0,150.0,15.0,0.0
1213,  Not in the labour force,3520.0,460.0,600.0,130.0,210.0,255.0,745.0,915.0,795.0
1213,Participation rate,54.8,53.0,82.4,81.0,82.4,82.9,51.9,12.5,1.2
1213,Employment rate,46.5,42.9,71.0,69.0,70.2,72.5,42.3,11.1,1.9
1213,Unemployment rate,15.2,19.0,13.6,14.8,14.8,12.1,18.5,11.5,0.0
1213001,Total - Labour force activity,2235.0,285.0,960.0,245.0,355.0,360.0,450.0,310.0,230.0
1213001,  In the labour force,1275.0,155.0,825.0,220.0,310.0,295.0,225.0,70.0,0.0
1213001,    Employed,1075.0,140.0,690.0,165.0,260.0,265.0,185.0,55.0,0.0
1213001,    Unemployed,200.0,10.0,135.0,55.0,50.0,30.0,45.0,10.0,0.0
1213001,  Not in the labour force,960.0,130.0,140.0,25.0,45.0,65.0,215.0,245.0,230.0
1213001,Participation rate,57.0,54.4,85.9,89.8,87.3,81.9,50.0,22.6,0.0
1213001,Employment rate,48.1,49.1,71.9,67.3,73.2,73.6,41.1,17.7,0.0
1213001,Unemployment rate,15.7,6.5,16.4,25.0,16.1,10.2,20.0,14.3,0.0
1213004,Total - Labour force activity,4095.0,470.0,1775.0,345.0,620.0,810.0,865.0,565.0,420.0
1213004,  In the labour force,2185.0,235.0,1405.0,265.0,480.0,665.0,475.0,55.0,15.0
1213004,    Employed,1840.0,170.0,1195.0,230.0,405.0,565.0,410.0,50.0,15.0
1213004,    Unemployed,345.0,65.0,210.0,35.0,75.0,100.0,65.0,10.0,0.0
1213004,  Not in the labour force,1905.0,230.0,365.0,80.0,140.0,145.0,390.0,505.0,410.0
1213004,Participation rate,53.4,50.0,79.2,76.8,77.4,82.1,54.9,9.7,3.6
1213004,Employment rate,44.9,36.2,67.3,66.7,65.3,69.8,47.4,8.8,3.6
1213004,Unemployment rate,15.8,27.7,14.9,13.2,15.6,15.0,13.7,18.2,0.0
1213006,Total - Labour force activity,765.0,120.0,290.0,55.0,85.0,150.0,150.0,95.0,105.0
1213006,  In the labour force,340.0,45.0,250.0,40.0,80.0,130.0,45.0,0.0,0.0
1213006,    Employed,290.0,35.0,225.0,40.0,70.0,115.0,25.0,0.0,0.0
1213006,    Unemployed,50.0,10.0,25.0,0.0,10.0,10.0,15.0,0.0,0.0
1213006,  Not in the labour force,425.0,80.0,40.0,10.0,10.0,25.0,105.0,95.0,105.0
1213006,Participation rate,44.4,37.5,86.2,72.7,94.1,86.7,30.0,0.0,0.0
1213006,Employment rate,37.9,29.2,77.6,72.7,82.4,76.7,16.7,0.0,0.0
1213006,Unemployment rate,14.7,22.2,10.0,0.0,12.5,7.7,33.3,0.0,0.0
1213008,Total - Labour force activity,695.0,115.0,360.0,65.0,125.0,165.0,90.0,75.0,45.0
1213008,  In the labour force,465.0,95.0,305.0,50.0,110.0,145.0,60.0,0.0,0.0
1213008,    Employed,415.0,85.0,290.0,55.0,105.0,135.0,35.0,0.0,0.0
1213008,    Unemployed,55.0,15.0,15.0,0.0,10.0,10.0,25.0,0.0,0.0
1213008,  Not in the labour force,225.0,20.0,55.0,15.0,15.0,20.0,30.0,70.0,45.0
1213008,Participation rate,66.9,82.6,84.7,76.9,88.0,87.9,66.7,0.0,0.0
1213008,Employment rate,59.7,73.9,80.6,84.6,84.0,81.8,38.9,0.0,0.0
1213008,Unemployment rate,11.8,15.8,4.9,0.0,9.1,6.9,41.7,0.0,0.0
1214,Total - Labour force activity,15395.0,2925.0,7435.0,1935.0,2470.0,3030.0,2515.0,1335.0,1185.0
1214,  In the labour force,10115.0,2035.0,6325.0,1665.0,2130.0,2530.0,1505.0,190.0,60.0
1214,    Employed,9160.0,1710.0,5855.0,1510.0,1990.0,2355.0,1360.0,170.0,60.0
1214,    Unemployed,955.0,320.0,470.0,155.0,140.0,170.0,145.0,25.0,0.0
1214,  Not in the labour force,5275.0,890.0,1105.0,270.0,340.0,495.0,1010.0,1145.0,1120.0
1214,Participation rate,65.7,69.6,85.1,86.0,86.2,83.5,59.8,14.2,5.1
1214,Employment rate,59.5,58.5,78.7,78.0,80.6,77.7,54.1,12.7,5.1
1214,Unemployment rate,9.4,15.7,7.4,9.3,6.6,6.7,9.6,13.2,0.0
1214001,Total - Labour force activity,6355.0,1185.0,3140.0,765.0,1030.0,1345.0,1120.0,510.0,400.0
1214001,  In the labour force,4345.0,805.0,2725.0,675.0,915.0,1130.0,700.0,90.0,30.0
1214001,    Employed,3935.0,685.0,2520.0,610.0,845.0,1070.0,620.0,80.0,30.0
1214001,    Unemployed,410.0,120.0,200.0,70.0,70.0,60.0,80.0,15.0,0.0
1214001,  Not in the labour force,2010.0,380.0,420.0,90.0,110.0,215.0,420.0,415.0,370.0
1214001,Participation rate,68.4,67.9,86.8,88.2,88.8,84.0,62.5,17.6,7.5
1214001,Employment rate,61.9,57.8,80.3,79.7,82.0,79.6,55.4,15.7,7.5
1214001,Unemployment rate,9.4,14.9,7.3,10.4,7.7,5.3,11.4,16.7,0.0
1214002,Total - Labour force activity,3570.0,800.0,1410.0,390.0,425.0,595.0,530.0,355.0,475.0
1214002,  In the labour force,2225.0,655.0,1190.0,290.0,380.0,520.0,330.0,25.0,15.0
1214002,    Employed,2010.0,545.0,1110.0,255.0,360.0,495.0,315.0,25.0,15.0
1214002,    Unemployed,215.0,110.0,85.0,40.0,20.0,30.0,15.0,0.0,0.0
1214002,  Not in the labour force,1350.0,140.0,220.0,95.0,50.0,70.0,200.0,325.0,455.0
1214002,Participation rate,62.3,81.9,84.4,74.4,89.4,87.4,62.3,7.0,3.2
1214002,Employment rate,56.3,68.1,78.7,65.4,84.7,83.2,59.4,7.0,3.2
1214002,Unemployment rate,9.7,16.8,7.1,13.8,5.3,5.8,4.5,0.0,0.0
1214006,Total - Labour force activity,5240.0,870.0,2755.0,730.0,970.0,1055.0,850.0,460.0,305.0
1214006,  In the labour force,3450.0,550.0,2335.0,665.0,810.0,860.0,470.0,75.0,15.0
1214006,    Employed,3135.0,470.0,2165.0,620.0,765.0,775.0,420.0,65.0,15.0
1214006,    Unemployed,310.0,75.0,175.0,45.0,45.0,80.0,45.0,10.0,0.0
1214006,  Not in the labour force,1790.0,320.0,420.0,65.0,160.0,195.0,380.0,385.0,290.0
1214006,Participation rate,65.8,63.2,84.8,91.1,83.5,81.5,55.3,16.3,4.9
1214006,Employment rate,59.8,54.0,78.6,84.9,78.9,73.5,49.4,14.1,4.9
1214006,Unemployment rate,9.0,13.6,7.5,6.8,5.6,9.3,9.6,13.3,0.0
1214010,Total - Labour force activity,230.0,70.0,125.0,50.0,45.0,35.0,20.0,15.0,0.0
1214010,  In the labour force,100.0,25.0,75.0,25.0,30.0,20.0,0.0,0.0,0.0
1214010,    Employed,80.0,10.0,60.0,25.0,20.0,20.0,10.0,0.0,0.0
1214010,    Unemployed,20.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0
1214010,  Not in the labour force,130.0,50.0,55.0,25.0,20.0,15.0,10.0,15.0,10.0
1214010,Participation rate,43.5,35.7,60.0,50.0,66.7,57.1,0.0,0.0,0.0
1214010,Employment rate,34.8,14.3,48.0,50.0,44.4,57.1,50.0,0.0,0.0
1214010,Unemployment rate,20.0,40.0,13.3,0.0,33.3,0.0,0.0,0.0,0.0
1215,Total - Labour force activity,15665.0,2375.0,7255.0,1725.0,2470.0,3055.0,2965.0,1765.0,1310.0
1215,  In the labour force,9375.0,1400.0,6160.0,1445.0,2195.0,2515.0,1605.0,185.0,25.0
1215,    Employed,7970.0,1075.0,5375.0,1170.0,1945.0,2255.0,1355.0,140.0,25.0
1215,    Unemployed,1410.0,325.0,780.0,275.0,250.0,255.0,255.0,50.0,0.0
1215,  Not in the labour force,6285.0,970.0,1095.0,275.0,280.0,535.0,1355.0,1580.0,1285.0
1215,Participation rate,59.8,58.9,84.9,83.8,88.9,82.3,54.1,10.5,1.9
1215,Employment rate,50.9,45.3,74.1,67.8,78.7,73.8,45.7,7.9,1.9
1215,Unemployment rate,15.0,23.2,12.7,19.0,11.4,10.1,15.9,27.0,0.0
1215001,Total - Labour force activity,3035.0,410.0,1435.0,315.0,485.0,630.0,625.0,315.0,245.0
1215001,  In the labour force,1810.0,195.0,1200.0,255.0,415.0,525.0,365.0,40.0,10.0
1215001,    Employed,1545.0,145.0,1020.0,210.0,320.0,485.0,335.0,30.0,10.0
1215001,    Unemployed,270.0,45.0,175.0,45.0,90.0,40.0,30.0,10.0,0.0
1215001,  Not in the labour force,1225.0,220.0,240.0,60.0,70.0,105.0,260.0,275.0,235.0
1215001,Participation rate,59.6,47.6,83.6,81.0,85.6,83.3,58.4,12.7,4.1
1215001,Employment rate,50.9,35.4,71.1,66.7,66.0,77.0,53.6,9.5,4.1
1215001,Unemployment rate,14.9,23.1,14.6,17.6,21.7,7.6,8.2,25.0,0.0
1215002,Total - Labour force activity,2815.0,470.0,1450.0,440.0,500.0,510.0,455.0,275.0,170.0
1215002,  In the labour force,1835.0,345.0,1220.0,385.0,425.0,405.0,245.0,25.0,0.0
1215002,    Employed,1650.0,295.0,1110.0,335.0,395.0,375.0,225.0,15.0,0.0
1215002,    Unemployed,190.0,50.0,115.0,50.0,35.0,25.0,15.0,10.0,0.0
1215002,  Not in the labour force,980.0,125.0,230.0,55.0,70.0,105.0,205.0,250.0,170.0
1215002,Participation rate,65.2,73.4,84.1,87.5,85.0,79.4,53.8,9.1,0.0
1215002,Employment rate,58.6,62.8,76.6,76.1,79.0,73.5,49.5,5.5,0.0
1215002,Unemployment rate,10.4,14.5,9.4,13.0,8.2,6.2,6.1,40.0,0.0
1215006,Total - Labour force activity,4405.0,715.0,1945.0,435.0,625.0,885.0,850.0,495.0,395.0
1215006,  In the labour force,2610.0,425.0,1690.0,365.0,580.0,745.0,420.0,75.0,0.0
1215006,    Employed,2220.0,315.0,1500.0,310.0,550.0,640.0,335.0,60.0,10.0
1215006,    Unemployed,395.0,105.0,195.0,55.0,30.0,105.0,85.0,10.0,0.0
1215006,  Not in the labour force,1795.0,290.0,250.0,70.0,40.0,145.0,435.0,420.0,395.0
1215006,Participation rate,59.3,59.4,86.9,83.9,92.8,84.2,49.4,15.2,0.0
1215006,Employment rate,50.4,44.1,77.1,71.3,88.0,72.3,39.4,12.1,2.5
1215006,Unemployment rate,15.1,24.7,11.5,15.1,5.2,14.1,20.2,13.3,0.0
1215008,Total - Labour force activity,395.0,120.0,230.0,80.0,90.0,60.0,25.0,10.0,10.0
1215008,  In the labour force,215.0,35.0,160.0,60.0,60.0,35.0,20.0,0.0,0.0
1215008,    Employed,160.0,15.0,125.0,40.0,50.0,30.0,15.0,0.0,0.0
1215008,    Unemployed,60.0,15.0,35.0,20.0,15.0,10.0,0.0,0.0,0.0
1215008,  Not in the labour force,175.0,85.0,70.0,20.0,30.0,20.0,10.0,10.0,0.0
1215008,Participation rate,54.4,29.2,69.6,75.0,66.7,58.3,80.0,0.0,0.0
1215008,Employment rate,40.5,12.5,54.3,50.0,55.6,50.0,60.0,0.0,0.0
1215008,Unemployment rate,27.9,42.9,21.9,33.3,25.0,28.6,0.0,0.0,0.0
1215011,Total - Labour force activity,5010.0,655.0,2190.0,450.0,770.0,970.0,1005.0,665.0,495.0
1215011,  In the labour force,2900.0,400.0,1890.0,375.0,710.0,805.0,555.0,50.0,10.0
1215011,    Employed,2405.0,295.0,1630.0,275.0,625.0,725.0,440.0,25.0,10.0
1215011,    Unemployed,495.0,105.0,260.0,100.0,80.0,80.0,115.0,20.0,0.0
1215011,  Not in the labour force,2110.0,255.0,305.0,75.0,65.0,165.0,450.0,620.0,490.0
1215011,Participation rate,57.9,61.1,86.3,83.3,92.2,83.0,55.2,7.5,2.0
1215011,Employment rate,48.0,45.0,74.4,61.1,81.2,74.7,43.8,3.8,2.0
1215011,Unemployment rate,17.1,26.2,13.8,26.7,11.3,9.9,20.7,40.0,0.0
1216,Total - Labour force activity,8160.0,1040.0,3725.0,870.0,1240.0,1615.0,1570.0,990.0,835.0
1216,  In the labour force,4305.0,545.0,2940.0,705.0,1045.0,1190.0,705.0,75.0,30.0
1216,    Employed,3585.0,430.0,2480.0,590.0,880.0,1005.0,590.0,65.0,25.0
1216,    Unemployed,715.0,115.0,465.0,115.0,165.0,185.0,120.0,10.0,10.0
1216,  Not in the labour force,3860.0,490.0,785.0,165.0,195.0,420.0,860.0,915.0,805.0
1216,Participation rate,52.8,52.4,78.9,81.0,84.3,73.7,44.9,7.6,3.6
1216,Employment rate,43.9,41.3,66.6,67.8,71.0,62.2,37.6,6.6,3.0
1216,Unemployment rate,16.6,21.1,15.8,16.3,15.8,15.5,17.0,13.3,33.3
1216001,Total - Labour force activity,2930.0,380.0,1360.0,310.0,465.0,585.0,585.0,305.0,295.0
1216001,  In the labour force,1665.0,225.0,1130.0,270.0,400.0,460.0,285.0,20.0,0.0
1216001,    Employed,1450.0,190.0,980.0,230.0,350.0,395.0,250.0,20.0,0.0
1216001,    Unemployed,215.0,35.0,145.0,35.0,50.0,65.0,30.0,0.0,0.0
1216001,  Not in the labour force,1265.0,155.0,230.0,40.0,65.0,125.0,300.0,285.0,295.0
1216001,Participation rate,56.8,59.2,83.1,87.1,86.0,78.6,48.7,6.6,0.0
1216001,Employment rate,49.5,50.0,72.1,74.2,75.3,67.5,42.7,6.6,0.0
1216001,Unemployment rate,12.9,15.6,12.8,13.0,12.5,14.1,10.5,0.0,0.0
1216006,Total - Labour force activity,3385.0,385.0,1535.0,390.0,485.0,660.0,690.0,435.0,330.0
1216006,  In the labour force,1815.0,230.0,1250.0,325.0,425.0,500.0,280.0,40.0,10.0
1216006,    Employed,1515.0,170.0,1085.0,275.0,375.0,430.0,210.0,35.0,10.0
1216006,    Unemployed,305.0,60.0,165.0,50.0,50.0,70.0,70.0,10.0,0.0
1216006,  Not in the labour force,1565.0,155.0,290.0,65.0,60.0,165.0,405.0,390.0,320.0
1216006,Participation rate,53.6,59.7,81.4,83.3,87.6,75.8,40.6,9.2,3.0
1216006,Employment rate,44.8,44.2,70.7,70.5,77.3,65.2,30.4,8.0,3.0
1216006,Unemployment rate,16.8,26.1,13.2,15.4,11.8,14.0,25.0,25.0,0.0
1216011,Total - Labour force activity,1570.0,190.0,665.0,105.0,230.0,330.0,280.0,235.0,205.0
1216011,  In the labour force,650.0,60.0,430.0,65.0,165.0,200.0,125.0,10.0,25.0
1216011,    Employed,510.0,50.0,325.0,50.0,120.0,155.0,115.0,10.0,15.0
1216011,    Unemployed,135.0,10.0,105.0,15.0,45.0,45.0,10.0,0.0,10.0
1216011,  Not in the labour force,920.0,125.0,230.0,45.0,65.0,125.0,150.0,230.0,185.0
1216011,Participation rate,41.4,31.6,64.7,61.9,71.7,60.6,44.6,4.3,12.2
1216011,Employment rate,32.5,26.3,48.9,47.6,52.2,47.0,41.1,4.3,7.3
1216011,Unemployment rate,20.8,16.7,24.4,23.1,27.3,22.5,8.0,0.0,40.0
1216014,Total - Labour force activity,275.0,85.0,165.0,65.0,60.0,35.0,20.0,10.0,0.0
1216014,  In the labour force,170.0,25.0,125.0,45.0,50.0,30.0,20.0,10.0,0.0
1216014,    Employed,115.0,15.0,85.0,30.0,35.0,20.0,10.0,0.0,0.0
1216014,    Unemployed,65.0,15.0,40.0,20.0,15.0,0.0,0.0,0.0,0.0
1216014,  Not in the labour force,105.0,60.0,35.0,15.0,10.0,10.0,0.0,0.0,0.0
1216014,Participation rate,61.8,29.4,75.8,69.2,83.3,85.7,100.0,100.0,0.0
1216014,Employment rate,41.8,17.6,51.5,46.2,58.3,57.1,50.0,0.0,0.0
1216014,Unemployment rate,38.2,60.0,32.0,44.4,30.0,0.0,0.0,0.0,0.0
1217,Total - Labour force activity,88005.0,13875.0,41395.0,9795.0,13795.0,17800.0,14860.0,9850.0,8020.0
1217,  In the labour force,46655.0,7610.0,32040.0,7500.0,11255.0,13285.0,6135.0,700.0,170.0
1217,    Employed,39125.0,5565.0,27580.0,6165.0,9720.0,11690.0,5250.0,590.0,130.0
1217,    Unemployed,7535.0,2040.0,4465.0,1335.0,1540.0,1590.0,885.0,105.0,35.0
1217,  Not in the labour force,41350.0,6265.0,9350.0,2300.0,2540.0,4515.0,8720.0,9150.0,7855.0
1217,Participation rate,53.0,54.8,77.4,76.6,81.6,74.6,41.3,7.1,2.1
1217,Employment rate,44.5,40.1,66.6,62.9,70.5,65.7,35.3,6.0,1.6
1217,Unemployment rate,16.2,26.8,13.9,17.8,13.7,12.0,14.4,15.0,20.6
1217008,Total - Labour force activity,490.0,115.0,300.0,105.0,115.0,75.0,40.0,20.0,15.0
1217008,  In the labour force,320.0,45.0,245.0,90.0,95.0,55.0,25.0,0.0,0.0
1217008,    Employed,235.0,30.0,180.0,65.0,65.0,50.0,20.0,0.0,0.0
1217008,    Unemployed,80.0,15.0,60.0,25.0,30.0,10.0,10.0,0.0,0.0
1217008,  Not in the labour force,170.0,70.0,55.0,20.0,20.0,20.0,15.0,15.0,10.0
1217008,Participation rate,65.3,39.1,81.7,85.7,82.6,73.3,62.5,0.0,0.0
1217008,Employment rate,48.0,26.1,60.0,61.9,56.5,66.7,50.0,0.0,0.0
1217008,Unemployment rate,25.0,33.3,24.5,27.8,31.6,18.2,40.0,0.0,0.0
1217020,Total - Labour force activity,1880.0,595.0,1035.0,385.0,395.0,260.0,160.0,65.0,20.0
1217020,  In the labour force,700.0,95.0,535.0,185.0,215.0,135.0,65.0,15.0,0.0
1217020,    Employed,525.0,65.0,400.0,125.0,165.0,110.0,50.0,10.0,0.0
1217020,    Unemployed,175.0,35.0,130.0,55.0,50.0,25.0,0.0,0.0,0.0
1217020,  Not in the labour force,1175.0,500.0,505.0,200.0,180.0,125.0,100.0,55.0,20.0
1217020,Participation rate,37.2,16.0,51.7,48.1,54.4,51.9,40.6,23.1,0.0
1217020,Employment rate,27.9,10.9,38.6,32.5,41.8,42.3,31.2,15.4,0.0
1217020,Unemployment rate,25.0,36.8,24.3,29.7,23.3,18.5,0.0,0.0,0.0
1217030,Total - Labour force activity,85635.0,13165.0,40060.0,9305.0,13285.0,17465.0,14660.0,9760.0,7995.0
1217030,  In the labour force,45635.0,7465.0,31270.0,7225.0,10950.0,13090.0,6050.0,685.0,165.0
1217030,    Employed,38360.0,5470.0,27000.0,5975.0,9490.0,11525.0,5175.0,585.0,130.0
1217030,    Unemployed,7275.0,1990.0,4270.0,1250.0,1455.0,1560.0,875.0,100.0,35.0
1217030,  Not in the labour force,40000.0,5695.0,8795.0,2080.0,2340.0,4375.0,8610.0,9075.0,7825.0
1217030,Participation rate,53.3,56.7,78.1,77.6,82.4,74.9,41.3,7.0,2.1
1217030,Employment rate,44.8,41.5,67.4,64.2,71.4,66.0,35.3,6.0,1.6
1217030,Unemployment rate,15.9,26.7,13.7,17.3,13.3,11.9,14.5,14.6,21.2
1218,Total - Labour force activity,6325.0,955.0,2915.0,635.0,965.0,1315.0,1195.0,695.0,565.0
1218,  In the labour force,3885.0,490.0,2485.0,570.0,825.0,1090.0,760.0,105.0,40.0
1218,    Employed,2865.0,345.0,1815.0,385.0,600.0,830.0,600.0,65.0,35.0
1218,    Unemployed,1020.0,150.0,670.0,185.0,225.0,260.0,160.0,35.0,10.0
1218,  Not in the labour force,2445.0,465.0,425.0,65.0,135.0,225.0,435.0,590.0,525.0
1218,Participation rate,61.4,51.3,85.2,89.8,85.5,82.9,63.6,15.1,7.1
1218,Employment rate,45.3,36.1,62.3,60.6,62.2,63.1,50.2,9.4,6.2
1218,Unemployment rate,26.3,30.6,27.0,32.5,27.3,23.9,21.1,33.3,25.0
1218001,Total - Labour force activity,3530.0,470.0,1545.0,310.0,500.0,735.0,720.0,435.0,355.0
1218001,  In the labour force,2105.0,255.0,1310.0,265.0,445.0,600.0,450.0,60.0,25.0
1218001,    Employed,1685.0,200.0,1045.0,180.0,345.0,515.0,370.0,50.0,20.0
1218001,    Unemployed,420.0,60.0,270.0,80.0,95.0,90.0,75.0,10.0,0.0
1218001,  Not in the labour force,1425.0,210.0,235.0,45.0,55.0,130.0,270.0,375.0,335.0
1218001,Participation rate,59.6,54.3,84.8,85.5,89.0,81.6,62.5,13.8,7.0
1218001,Employment rate,47.7,42.6,67.6,58.1,69.0,70.1,51.4,11.5,5.6
